"filename", "language", "JSON", "JSON with Comments", "TypeScript", "CSS", "HTML", "XML", "Markdown", "JavaScript", "comment", "blank", "total"
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\azores-islands.svg", "XML", 0, 0, 0, 0, 0, 65, 0, 0, 1, 1, 67
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bahamas.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bahrain.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\balearic-islands.svg", "XML", 0, 0, 0, 0, 0, 46, 0, 0, 1, 1, 48
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bangladesh.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\barbados.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\basque-country.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\belarus.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\belgium.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\belize.svg", "XML", 0, 0, 0, 0, 0, 193, 0, 0, 1, 2, 196
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\benin.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bermuda.svg", "XML", 0, 0, 0, 0, 0, 108, 0, 0, 1, 1, 110
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bhutan.svg", "XML", 0, 0, 0, 0, 0, 68, 0, 0, 1, 1, 70
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bolivia.svg", "XML", 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 102
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bonaire.svg", "XML", 0, 0, 0, 0, 0, 38, 0, 0, 1, 1, 40
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bosnia-and-herzegovina.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\botswana.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\brazil.svg", "XML", 0, 0, 0, 0, 0, 74, 0, 0, 1, 1, 76
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\british-columbia.svg", "XML", 0, 0, 0, 0, 0, 61, 0, 0, 1, 1, 63
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\british-indian-ocean-territory.svg", "XML", 0, 0, 0, 0, 0, 68, 0, 0, 1, 1, 70
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\british-virgin-islands.svg", "XML", 0, 0, 0, 0, 0, 95, 0, 0, 1, 1, 97
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\brunei.svg", "XML", 0, 0, 0, 0, 0, 46, 0, 0, 1, 1, 48
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\bulgaria.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\burkina-faso.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\burundi.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\cambodia.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\cameroon.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\canada.svg", "XML", 0, 0, 0, 0, 0, 42, 0, 0, 1, 1, 44
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\canary-islands.svg", "XML", 0, 0, 0, 0, 0, 64, 0, 0, 1, 3, 68
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\cape-verde.svg", "XML", 0, 0, 0, 0, 0, 51, 0, 0, 1, 1, 53
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\cayman-islands.svg", "XML", 0, 0, 0, 0, 0, 145, 0, 0, 1, 1, 147
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\central-african-republic.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\ceuta.svg", "XML", 0, 0, 0, 0, 0, 85, 0, 0, 1, 3, 89
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\chad.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\chile.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\china.svg", "XML", 0, 0, 0, 0, 0, 57, 0, 0, 1, 1, 59
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\christmas-island.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\cocos-island.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\colombia.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\comoros.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\cook-islands.svg", "XML", 0, 0, 0, 0, 0, 75, 0, 0, 1, 1, 77
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\corsica.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\costa-rica.svg", "XML", 0, 0, 0, 0, 0, 110, 0, 0, 1, 1, 112
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\croatia.svg", "XML", 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 102
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\cuba.svg", "XML", 0, 0, 0, 0, 0, 42, 0, 0, 1, 1, 44
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\curacao.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\czech-republic.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\democratic-republic-of-congo.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\denmark.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\djibouti.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\dominica.svg", "XML", 0, 0, 0, 0, 0, 66, 0, 0, 1, 1, 68
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\dominican-republic.svg", "XML", 0, 0, 0, 0, 0, 102, 0, 0, 1, 1, 104
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\east-timor.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\ecuador.svg", "XML", 0, 0, 0, 0, 0, 86, 0, 0, 1, 1, 88
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\egypt.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\el-salvador.svg", "XML", 0, 0, 0, 0, 0, 114, 0, 0, 1, 1, 116
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\england.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\equatorial-guinea.svg", "XML", 0, 0, 0, 0, 0, 49, 0, 0, 1, 1, 51
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\eritrea.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\estonia.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\ethiopia.svg", "XML", 0, 0, 0, 0, 0, 41, 0, 0, 1, 1, 43
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\european-union.svg", "XML", 0, 0, 0, 0, 0, 48, 0, 0, 1, 1, 50
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\falkland-islands.svg", "XML", 0, 0, 0, 0, 0, 93, 0, 0, 1, 1, 95
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\fiji.svg", "XML", 0, 0, 0, 0, 0, 98, 0, 0, 1, 1, 100
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\finland.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\flag.svg", "XML", 0, 0, 0, 0, 0, 170, 0, 0, 1, 1, 172
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\france.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\french-polynesia.svg", "XML", 0, 0, 0, 0, 0, 62, 0, 0, 1, 1, 64
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\gabon.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\galapagos-islands.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\gambia.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\georgia.svg", "XML", 0, 0, 0, 0, 0, 41, 0, 0, 1, 1, 43
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\germany.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\ghana.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\gibraltar.svg", "XML", 0, 0, 0, 0, 0, 47, 0, 0, 1, 1, 49
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\greece.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\greenland.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\grenada.svg", "XML", 0, 0, 0, 0, 0, 51, 0, 0, 1, 1, 53
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\guam.svg", "XML", 0, 0, 0, 0, 0, 48, 0, 0, 1, 1, 50
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\guatemala.svg", "XML", 0, 0, 0, 0, 0, 108, 0, 0, 1, 1, 110
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\guernsey.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\guinea-bissau.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\guinea.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\haiti.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\hawaii.svg", "XML", 0, 0, 0, 0, 0, 64, 0, 0, 1, 1, 66
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\honduras.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\hong-kong.svg", "XML", 0, 0, 0, 0, 0, 41, 0, 0, 1, 1, 43
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\hungary.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\iceland.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\india.svg", "XML", 0, 0, 0, 0, 0, 77, 0, 0, 1, 1, 79
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\indonesia.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\iran.svg", "XML", 0, 0, 0, 0, 0, 118, 0, 0, 1, 1, 120
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\iraq.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 1, 47
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\ireland.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\isle-of-man.svg", "XML", 0, 0, 0, 0, 0, 100, 0, 0, 1, 1, 102
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\israel.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\italy.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\ivory-coast.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\jamaica.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\japan.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\jersey.svg", "XML", 0, 0, 0, 0, 0, 88, 0, 0, 1, 1, 90
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\jordan.svg", "XML", 0, 0, 0, 0, 0, 38, 0, 0, 1, 1, 40
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\kazakhstan.svg", "XML", 0, 0, 0, 0, 0, 71, 0, 0, 1, 1, 73
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\kenya.svg", "XML", 0, 0, 0, 0, 0, 54, 0, 0, 1, 1, 56
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\kiribati.svg", "XML", 0, 0, 0, 0, 0, 48, 0, 0, 1, 1, 50
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\kosovo.svg", "XML", 0, 0, 0, 0, 0, 43, 0, 0, 1, 1, 45
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\kuwait.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\kyrgyzstan.svg", "XML", 0, 0, 0, 0, 0, 53, 0, 0, 1, 1, 55
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\laos.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\latvia.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\lebanon.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\lesotho.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\liberia.svg", "XML", 0, 0, 0, 0, 0, 46, 0, 0, 1, 1, 48
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\libya.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\liechtenstein.svg", "XML", 0, 0, 0, 0, 0, 44, 0, 0, 1, 1, 46
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\lithuania.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\luxembourg.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\macao.svg", "XML", 0, 0, 0, 0, 0, 49, 0, 0, 1, 1, 51
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\madagascar.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\madeira.svg", "XML", 0, 0, 0, 0, 0, 38, 0, 0, 1, 1, 40
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\malawi.svg", "XML", 0, 0, 0, 0, 0, 62, 0, 0, 1, 1, 64
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\malaysia.svg", "XML", 0, 0, 0, 0, 0, 64, 0, 0, 1, 1, 66
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\maldives.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\mali.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\malta.svg", "XML", 0, 0, 0, 0, 0, 45, 0, 0, 1, 5, 51
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\marshall-island.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\martinique.svg", "XML", 0, 0, 0, 0, 0, 41, 0, 0, 1, 1, 43
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\mauritania.svg", "XML", 0, 0, 0, 0, 0, 38, 0, 0, 1, 1, 40
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\mauritius.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\melilla.svg", "XML", 0, 0, 0, 0, 0, 134, 0, 0, 1, 5, 140
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\mexico.svg", "XML", 0, 0, 0, 0, 0, 77, 0, 0, 1, 1, 79
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\micronesia.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\moldova.svg", "XML", 0, 0, 0, 0, 0, 86, 0, 0, 1, 3, 90
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\monaco.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\mongolia.svg", "XML", 0, 0, 0, 0, 0, 49, 0, 0, 1, 1, 51
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\montenegro.svg", "XML", 0, 0, 0, 0, 0, 48, 0, 0, 1, 1, 50
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\montserrat.svg", "XML", 0, 0, 0, 0, 0, 81, 0, 0, 1, 1, 83
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\morocco.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\mozambique.svg", "XML", 0, 0, 0, 0, 0, 54, 0, 0, 1, 1, 56
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\myanmar.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\namibia.svg", "XML", 0, 0, 0, 0, 0, 44, 0, 0, 1, 1, 46
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\nato.svg", "XML", 0, 0, 0, 0, 0, 41, 0, 0, 1, 1, 43
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\nauru.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\nepal.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\netherlands.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\new-zealand.svg", "XML", 0, 0, 0, 0, 0, 65, 0, 0, 1, 1, 67
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\nicaragua.svg", "XML", 0, 0, 0, 0, 0, 81, 0, 0, 1, 1, 83
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\niger.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\nigeria.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\niue.svg", "XML", 0, 0, 0, 0, 0, 65, 0, 0, 1, 1, 67
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\norfolk-island.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\north-korea.svg", "XML", 0, 0, 0, 0, 0, 41, 0, 0, 1, 1, 43
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\northern-cyprus.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\northern-mariana-islands.svg", "XML", 0, 0, 0, 0, 0, 59, 0, 0, 1, 1, 61
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\norway.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\oman.svg", "XML", 0, 0, 0, 0, 0, 69, 0, 0, 1, 1, 71
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\ossetia.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\pakistan.svg", "XML", 0, 0, 0, 0, 0, 39, 0, 0, 1, 1, 41
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\palau.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\palestine.svg", "XML", 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\panama.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\papua-new-guinea.svg", "XML", 0, 0, 0, 0, 0, 43, 0, 0, 1, 1, 45
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\paraguay.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 1, 1, 42
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\peru.svg", "XML", 0, 0, 0, 0, 0, 36, 0, 0, 1, 1, 38
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\philippines.svg", "XML", 0, 0, 0, 0, 0, 50, 0, 0, 1, 1, 52
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\pitcairn-islands.svg", "XML", 0, 0, 0, 0, 0, 127, 0, 0, 1, 1, 129
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\poland.svg", "XML", 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"c:\Users\HP\Documents\Ecommer\EcommercePanel\src\assets\media\flags\portugal.svg", "XML", 0, 0, 0, 0, 0, 63, 0, 0, 1, 1, 65
